task_id,persona,primary_dimension,secondary_dimension,sort_mode,hotel_id,hotel_name,n_respondents,n_shown,n_chosen,share,share_pct,rank_in_group,mean_neg_log_position,spatial,accessibility,facility,economic,disruption,price_lkr,rating,star,distance_km
t7,Long-stay consultant,economic,accessibility,price_asc,lp803e1,Galle Face Hotel,11,11,0,0.0,0.0,27,-3.1355,0.281,0.406,0.8141,0.281,0.4,38531,4.5,5,1.8
t7,Long-stay consultant,economic,accessibility,price_asc,lpb1537,Shangri-La Colombo,11,11,0,0.0,0.0,26,-3.434,0.219,0.156,0.9281,0.031,0.4,68781,4.7,5,1.9
t7,Long-stay consultant,economic,accessibility,price_asc,lp3e58e,The Kingsbury Colombo,11,11,0,0.0,0.0,25,-3.091,0.062,0.062,0.8766,0.312,0.55,37025,4.2,5,2.2
t7,Long-stay consultant,economic,accessibility,price_asc,lp30277,Hilton Colombo Residence,11,11,0,0.0,0.0,24,-3.2581,0.812,0.75,0.9062,0.188,0.55,43133,4.4,5,0.9
t7,Long-stay consultant,economic,accessibility,price_asc,lp67708,Supun Arcade Residency,11,11,0,0.0,0.0,23,-2.1972,0.375,0.344,0.4906,0.719,0.725,20768,3.8,4,5.7
t7,Long-stay consultant,economic,accessibility,price_asc,lp7c172,Mirage Colombo,11,11,0,0.0,0.0,22,-2.0794,0.25,0.031,0.6328,0.75,0.8,20482,3.8,4,6.3
t7,Long-stay consultant,economic,accessibility,price_asc,lp33ddb,"Taj Samudra, Colombo",11,11,0,0.0,0.0,21,-3.2958,0.344,0.312,0.9016,0.156,0.55,43993,4.5,5,1.7
t7,Long-stay consultant,economic,accessibility,price_asc,lpa0a8a,NH Collection Colombo,11,11,0,0.0,0.0,20,-3.0445,0.656,0.812,0.9594,0.344,0.325,36981,4.6,5,2.0
t7,Long-stay consultant,economic,accessibility,price_asc,lp1bc0d,Hilton Colombo Hotel,11,11,0,0.0,0.0,19,-3.3322,0.188,0.094,0.8547,0.125,0.475,47767,4.2,5,1.9
t7,Long-stay consultant,economic,accessibility,price_asc,lp71118,CityRest Fort,11,11,5,0.454545,45.45,1,0.0,0.156,0.25,0.1922,0.969,0.45,11502,3.5,3,2.0
t7,Long-stay consultant,economic,accessibility,price_asc,lp43673,Pegasus Reef - A Beach Resort in Colombo,11,11,0,0.0,0.0,17,-1.9459,0.0,0.0,0.5859,0.781,0.95,20121,4.0,4,8.1
t7,Long-stay consultant,economic,accessibility,price_asc,lpc0df6,Fern Colombo,11,11,0,0.0,0.0,16,-1.6094,0.938,0.938,0.1422,0.844,0.75,16245,4.0,3,1.8
t7,Long-stay consultant,economic,accessibility,price_asc,lp6574b103,"Amari Colombo, Sri Lanka",11,11,0,0.0,0.0,15,-3.2189,0.469,0.719,0.8687,0.219,0.4,42203,4.5,5,2.2
t7,Long-stay consultant,economic,accessibility,price_asc,lp81760,The Steuart by Citrus,11,11,0,0.0,0.0,14,-2.4849,0.031,0.125,0.4266,0.625,0.5,22604,4.2,4,2.2
t7,Long-stay consultant,economic,accessibility,price_asc,lp67286,Colombo Court Hotel & Spa,11,11,0,0.0,0.0,13,-3.3673,0.781,0.844,0.5938,0.094,0.725,52144,4.5,4,3.3
t7,Long-stay consultant,economic,accessibility,price_asc,lpc08f9,Morven Hotel Colombo,11,11,0,0.0,0.0,12,-2.3026,0.5,0.5,0.6703,0.688,0.2,21054,4.5,4,2.1
t7,Long-stay consultant,economic,accessibility,price_asc,lp857b8,Zylan Colombo,11,11,0,0.0,0.0,11,-2.8904,0.969,0.969,0.6047,0.438,0.8,34557,4.5,4,2.0
t7,Long-stay consultant,economic,accessibility,price_asc,lp72a36,Best Western Elyon Colombo,11,11,0,0.0,0.0,10,-1.7918,0.844,0.625,0.5687,0.812,0.875,19568,4.2,4,5.1
t7,Long-stay consultant,economic,accessibility,price_asc,lp800a1,Nyne Hotels Lake Lodge - Colombo,11,11,0,0.0,0.0,9,-3.1781,0.75,0.656,0.5094,0.25,0.2,39335,4.6,4,1.5
t7,Long-stay consultant,economic,accessibility,price_asc,lp656d40c7,Sheraton Colombo Hotel,11,11,0,0.0,0.0,8,-3.4012,0.531,0.688,0.7312,0.062,0.4,56627,4.7,5,2.2
t7,Long-stay consultant,economic,accessibility,price_asc,lp40d3f,Global Towers Hotel & Apartments,11,11,0,0.0,0.0,7,-1.3863,0.312,0.281,0.5375,0.875,0.725,16041,3.5,4,5.6
t7,Long-stay consultant,economic,accessibility,price_asc,lp5f0e5,Paradise Road Tintagel Colombo,11,11,0,0.0,0.0,6,-3.4657,0.906,0.906,0.8687,0.0,0.85,96633,4.5,5,1.7
t7,Long-stay consultant,economic,accessibility,price_asc,lp6e625,Hotel Janaki,11,11,2,0.181818,18.18,3,-1.0986,0.875,0.875,0.2188,0.906,0.825,15319,4.0,3,4.2
t7,Long-stay consultant,economic,accessibility,price_asc,lp76eba,Radisson Hotel Colombo,11,11,0,0.0,0.0,5,-2.6391,0.406,0.375,0.4703,0.562,0.8,27402,4.2,4,5.0
t7,Long-stay consultant,economic,accessibility,price_asc,lp65589ffb,MaRadha Colombo,11,11,0,0.0,0.0,18,-2.9444,0.562,0.438,0.325,0.406,0.675,35408,4.8,3,3.6
t7,Long-stay consultant,economic,accessibility,price_asc,lp6f007,Clock Inn Colombo,11,11,4,0.363636,36.36,2,-0.6931,0.688,0.562,0.0563,0.938,0.625,13715,3.8,2,3.4
t7,Long-stay consultant,economic,accessibility,price_desc,lp102b02,Marino Beach Colombo,7,7,0,0.0,0.0,4,-2.7726,0.594,0.469,0.9047,0.469,0.625,30177,4.6,5,3.2
t7,Long-stay consultant,economic,accessibility,price_desc,lp6557c6e0,Granbell Hotel Colombo,7,7,0,0.0,0.0,30,-2.8332,0.438,0.594,0.5422,0.5,0.35,28807,4.6,4,2.3
t7,Long-stay consultant,economic,accessibility,price_desc,lp741c5,Cinnamon Red Colombo,7,7,0,0.0,0.0,29,-2.5649,0.719,0.781,0.6266,0.375,0.35,36530,4.5,4,1.9
t7,Long-stay consultant,economic,accessibility,price_desc,lp9855f,Fairway Colombo - Sri Lanka's First Hotel With Robot Technology,7,7,0,0.0,0.0,28,-2.8904,0.094,0.188,0.525,0.531,0.5,28429,4.2,4,2.1
t7,Long-stay consultant,economic,accessibility,price_desc,lp655a9e91,Zest Metropole,7,7,0,0.0,0.0,27,-3.091,0.125,0.219,0.5375,0.656,0.5,21223,4.3,4,2.0
t7,Long-stay consultant,economic,accessibility,price_desc,lp656d3aa9,Sofia Colombo City Hotel,7,7,0,0.0,0.0,26,-2.9957,0.625,0.531,0.5922,0.594,0.35,23620,4.3,4,2.4
t7,Long-stay consultant,economic,accessibility,price_desc,lp803e1,Galle Face Hotel,7,7,0,0.0,0.0,25,-2.3026,0.281,0.406,0.8141,0.281,0.4,38531,4.5,5,1.8
t7,Long-stay consultant,economic,accessibility,price_desc,lpb1537,Shangri-La Colombo,7,7,2,0.285714,28.57,3,-0.6931,0.219,0.156,0.9281,0.031,0.4,68781,4.7,5,1.9
t7,Long-stay consultant,economic,accessibility,price_desc,lp3e58e,The Kingsbury Colombo,7,7,0,0.0,0.0,24,-2.3979,0.062,0.062,0.8766,0.312,0.55,37025,4.2,5,2.2
t7,Long-stay consultant,economic,accessibility,price_desc,lp30277,Hilton Colombo Residence,7,7,0,0.0,0.0,23,-1.9459,0.812,0.75,0.9062,0.188,0.55,43133,4.4,5,0.9
t7,Long-stay consultant,economic,accessibility,price_desc,lp67708,Supun Arcade Residency,7,7,0,0.0,0.0,22,-3.1781,0.375,0.344,0.4906,0.719,0.725,20768,3.8,4,5.7
t7,Long-stay consultant,economic,accessibility,price_desc,lp7c172,Mirage Colombo,7,7,0,0.0,0.0,21,-3.2189,0.25,0.031,0.6328,0.75,0.8,20482,3.8,4,6.3
t7,Long-stay consultant,economic,accessibility,price_desc,lp33ddb,"Taj Samudra, Colombo",7,7,0,0.0,0.0,20,-1.7918,0.344,0.312,0.9016,0.156,0.55,43993,4.5,5,1.7
t7,Long-stay consultant,economic,accessibility,price_desc,lpa0a8a,NH Collection Colombo,7,7,0,0.0,0.0,19,-2.4849,0.656,0.812,0.9594,0.344,0.325,36981,4.6,5,2.0
t7,Long-stay consultant,economic,accessibility,price_desc,lp1bc0d,Hilton Colombo Hotel,7,7,0,0.0,0.0,18,-1.6094,0.188,0.094,0.8547,0.125,0.475,47767,4.2,5,1.9
t7,Long-stay consultant,economic,accessibility,price_desc,lp71118,CityRest Fort,7,7,0,0.0,0.0,17,-3.4657,0.156,0.25,0.1922,0.969,0.45,11502,3.5,3,2.0
t7,Long-stay consultant,economic,accessibility,price_desc,lp43673,Pegasus Reef - A Beach Resort in Colombo,7,7,0,0.0,0.0,16,-3.2581,0.0,0.0,0.5859,0.781,0.95,20121,4.0,4,8.1
t7,Long-stay consultant,economic,accessibility,price_desc,lpc0df6,Fern Colombo,7,7,0,0.0,0.0,15,-3.3322,0.938,0.938,0.1422,0.844,0.75,16245,4.0,3,1.8
t7,Long-stay consultant,economic,accessibility,price_desc,lp6574b103,"Amari Colombo, Sri Lanka",7,7,0,0.0,0.0,14,-2.0794,0.469,0.719,0.8687,0.219,0.4,42203,4.5,5,2.2
t7,Long-stay consultant,economic,accessibility,price_desc,lp81760,The Steuart by Citrus,7,7,0,0.0,0.0,13,-3.0445,0.031,0.125,0.4266,0.625,0.5,22604,4.2,4,2.2
t7,Long-stay consultant,economic,accessibility,price_desc,lp67286,Colombo Court Hotel & Spa,7,7,0,0.0,0.0,12,-1.3863,0.781,0.844,0.5938,0.094,0.725,52144,4.5,4,3.3
t7,Long-stay consultant,economic,accessibility,price_desc,lpc08f9,Morven Hotel Colombo,7,7,0,0.0,0.0,11,-3.1355,0.5,0.5,0.6703,0.688,0.2,21054,4.5,4,2.1
t7,Long-stay consultant,economic,accessibility,price_desc,lp857b8,Zylan Colombo,7,7,0,0.0,0.0,10,-2.7081,0.969,0.969,0.6047,0.438,0.8,34557,4.5,4,2.0
t7,Long-stay consultant,economic,accessibility,price_desc,lp72a36,Best Western Elyon Colombo,7,7,0,0.0,0.0,9,-3.2958,0.844,0.625,0.5687,0.812,0.875,19568,4.2,4,5.1
t7,Long-stay consultant,economic,accessibility,price_desc,lp800a1,Nyne Hotels Lake Lodge - Colombo,7,7,0,0.0,0.0,8,-2.1972,0.75,0.656,0.5094,0.25,0.2,39335,4.6,4,1.5
t7,Long-stay consultant,economic,accessibility,price_desc,lp656d40c7,Sheraton Colombo Hotel,7,7,3,0.428571,42.86,1,-1.0986,0.531,0.688,0.7312,0.062,0.4,56627,4.7,5,2.2
t7,Long-stay consultant,economic,accessibility,price_desc,lp40d3f,Global Towers Hotel & Apartments,7,7,0,0.0,0.0,7,-3.3673,0.312,0.281,0.5375,0.875,0.725,16041,3.5,4,5.6
t7,Long-stay consultant,economic,accessibility,price_desc,lp5f0e5,Paradise Road Tintagel Colombo,7,7,2,0.285714,28.57,2,0.0,0.906,0.906,0.8687,0.0,0.85,96633,4.5,5,1.7
t7,Long-stay consultant,economic,accessibility,price_desc,lp6e625,Hotel Janaki,7,7,0,0.0,0.0,6,-3.4012,0.875,0.875,0.2188,0.906,0.825,15319,4.0,3,4.2
t7,Long-stay consultant,economic,accessibility,price_desc,lp76eba,Radisson Hotel Colombo,7,7,0,0.0,0.0,5,-2.9444,0.406,0.375,0.4703,0.562,0.8,27402,4.2,4,5.0
t7,Long-stay consultant,economic,accessibility,price_desc,lp65589ffb,MaRadha Colombo,7,7,0,0.0,0.0,31,-2.6391,0.562,0.438,0.325,0.406,0.675,35408,4.8,3,3.6
t7,Long-stay consultant,economic,accessibility,price_desc,lp6f007,Clock Inn Colombo,7,7,0,0.0,0.0,32,-3.434,0.688,0.562,0.0563,0.938,0.625,13715,3.8,2,3.4
t7,Long-stay consultant,economic,accessibility,rating,lp102b02,Marino Beach Colombo,26,26,0,0.0,0.0,4,-1.7918,0.594,0.469,0.9047,0.469,0.625,30177,4.6,5,3.2
t7,Long-stay consultant,economic,accessibility,rating,lp6557c6e0,Granbell Hotel Colombo,26,26,0,0.0,0.0,30,-1.9459,0.438,0.594,0.5422,0.5,0.35,28807,4.6,4,2.3
t7,Long-stay consultant,economic,accessibility,rating,lp741c5,Cinnamon Red Colombo,26,26,0,0.0,0.0,29,-2.3979,0.719,0.781,0.6266,0.375,0.35,36530,4.5,4,1.9
t7,Long-stay consultant,economic,accessibility,rating,lp9855f,Fairway Colombo - Sri Lanka's First Hotel With Robot Technology,26,26,0,0.0,0.0,28,-3.091,0.094,0.188,0.525,0.531,0.5,28429,4.2,4,2.1
t7,Long-stay consultant,economic,accessibility,rating,lp655a9e91,Zest Metropole,26,26,0,0.0,0.0,27,-2.8904,0.125,0.219,0.5375,0.656,0.5,21223,4.3,4,2.0
t7,Long-stay consultant,economic,accessibility,rating,lp656d3aa9,Sofia Colombo City Hotel,26,26,0,0.0,0.0,26,-2.8332,0.625,0.531,0.5922,0.594,0.35,23620,4.3,4,2.4
t7,Long-stay consultant,economic,accessibility,rating,lp803e1,Galle Face Hotel,26,26,0,0.0,0.0,25,-2.6391,0.281,0.406,0.8141,0.281,0.4,38531,4.5,5,1.8
t7,Long-stay consultant,economic,accessibility,rating,lpb1537,Shangri-La Colombo,26,26,7,0.269231,26.92,3,-1.0986,0.219,0.156,0.9281,0.031,0.4,68781,4.7,5,1.9
t7,Long-stay consultant,economic,accessibility,rating,lp3e58e,The Kingsbury Colombo,26,26,0,0.0,0.0,24,-3.1355,0.062,0.062,0.8766,0.312,0.55,37025,4.2,5,2.2
t7,Long-stay consultant,economic,accessibility,rating,lp30277,Hilton Colombo Residence,26,26,0,0.0,0.0,23,-2.7726,0.812,0.75,0.9062,0.188,0.55,43133,4.4,5,0.9
t7,Long-stay consultant,economic,accessibility,rating,lp67708,Supun Arcade Residency,26,26,0,0.0,0.0,22,-3.3673,0.375,0.344,0.4906,0.719,0.725,20768,3.8,4,5.7
t7,Long-stay consultant,economic,accessibility,rating,lp7c172,Mirage Colombo,26,26,0,0.0,0.0,21,-3.4012,0.25,0.031,0.6328,0.75,0.8,20482,3.8,4,6.3
t7,Long-stay consultant,economic,accessibility,rating,lp33ddb,"Taj Samudra, Colombo",26,26,0,0.0,0.0,20,-2.7081,0.344,0.312,0.9016,0.156,0.55,43993,4.5,5,1.7
t7,Long-stay consultant,economic,accessibility,rating,lpa0a8a,NH Collection Colombo,26,26,0,0.0,0.0,19,-1.6094,0.656,0.812,0.9594,0.344,0.325,36981,4.6,5,2.0
t7,Long-stay consultant,economic,accessibility,rating,lp1bc0d,Hilton Colombo Hotel,26,26,0,0.0,0.0,18,-3.0445,0.188,0.094,0.8547,0.125,0.475,47767,4.2,5,1.9
t7,Long-stay consultant,economic,accessibility,rating,lp71118,CityRest Fort,26,26,0,0.0,0.0,17,-3.4657,0.156,0.25,0.1922,0.969,0.45,11502,3.5,3,2.0
t7,Long-stay consultant,economic,accessibility,rating,lp43673,Pegasus Reef - A Beach Resort in Colombo,26,26,0,0.0,0.0,31,-3.2958,0.0,0.0,0.5859,0.781,0.95,20121,4.0,4,8.1
t7,Long-stay consultant,economic,accessibility,rating,lpc0df6,Fern Colombo,26,26,0,0.0,0.0,16,-3.2189,0.938,0.938,0.1422,0.844,0.75,16245,4.0,3,1.8
t7,Long-stay consultant,economic,accessibility,rating,lp6574b103,"Amari Colombo, Sri Lanka",26,26,0,0.0,0.0,15,-2.4849,0.469,0.719,0.8687,0.219,0.4,42203,4.5,5,2.2
t7,Long-stay consultant,economic,accessibility,rating,lp81760,The Steuart by Citrus,26,26,0,0.0,0.0,14,-3.1781,0.031,0.125,0.4266,0.625,0.5,22604,4.2,4,2.2
t7,Long-stay consultant,economic,accessibility,rating,lp67286,Colombo Court Hotel & Spa,26,26,0,0.0,0.0,13,-2.3026,0.781,0.844,0.5938,0.094,0.725,52144,4.5,4,3.3
t7,Long-stay consultant,economic,accessibility,rating,lpc08f9,Morven Hotel Colombo,26,26,0,0.0,0.0,12,-2.5649,0.5,0.5,0.6703,0.688,0.2,21054,4.5,4,2.1
t7,Long-stay consultant,economic,accessibility,rating,lp857b8,Zylan Colombo,26,26,0,0.0,0.0,11,-2.0794,0.969,0.969,0.6047,0.438,0.8,34557,4.5,4,2.0
t7,Long-stay consultant,economic,accessibility,rating,lp72a36,Best Western Elyon Colombo,26,26,0,0.0,0.0,10,-2.9444,0.844,0.625,0.5687,0.812,0.875,19568,4.2,4,5.1
t7,Long-stay consultant,economic,accessibility,rating,lp800a1,Nyne Hotels Lake Lodge - Colombo,26,26,0,0.0,0.0,9,-1.3863,0.75,0.656,0.5094,0.25,0.2,39335,4.6,4,1.5
t7,Long-stay consultant,economic,accessibility,rating,lp656d40c7,Sheraton Colombo Hotel,26,26,7,0.269231,26.92,2,-0.6931,0.531,0.688,0.7312,0.062,0.4,56627,4.7,5,2.2
t7,Long-stay consultant,economic,accessibility,rating,lp40d3f,Global Towers Hotel & Apartments,26,26,0,0.0,0.0,8,-3.434,0.312,0.281,0.5375,0.875,0.725,16041,3.5,4,5.6
t7,Long-stay consultant,economic,accessibility,rating,lp5f0e5,Paradise Road Tintagel Colombo,26,26,0,0.0,0.0,7,-2.1972,0.906,0.906,0.8687,0.0,0.85,96633,4.5,5,1.7
t7,Long-stay consultant,economic,accessibility,rating,lp6e625,Hotel Janaki,26,26,0,0.0,0.0,6,-3.2581,0.875,0.875,0.2188,0.906,0.825,15319,4.0,3,4.2
t7,Long-stay consultant,economic,accessibility,rating,lp76eba,Radisson Hotel Colombo,26,26,0,0.0,0.0,5,-2.9957,0.406,0.375,0.4703,0.562,0.8,27402,4.2,4,5.0
t7,Long-stay consultant,economic,accessibility,rating,lp65589ffb,MaRadha Colombo,26,26,12,0.461538,46.15,1,0.0,0.562,0.438,0.325,0.406,0.675,35408,4.8,3,3.6
t7,Long-stay consultant,economic,accessibility,rating,lp6f007,Clock Inn Colombo,26,26,0,0.0,0.0,32,-3.3322,0.688,0.562,0.0563,0.938,0.625,13715,3.8,2,3.4
t7,Long-stay consultant,economic,accessibility,travel,lp102b02,Marino Beach Colombo,81,81,0,0.0,0.0,4,-2.8332,0.594,0.469,0.9047,0.469,0.625,30177,4.6,5,3.2
t7,Long-stay consultant,economic,accessibility,travel,lp6557c6e0,Granbell Hotel Colombo,81,81,0,0.0,0.0,30,-2.7081,0.438,0.594,0.5422,0.5,0.35,28807,4.6,4,2.3
t7,Long-stay consultant,economic,accessibility,travel,lp741c5,Cinnamon Red Colombo,81,81,0,0.0,0.0,29,-1.9459,0.719,0.781,0.6266,0.375,0.35,36530,4.5,4,1.9
t7,Long-stay consultant,economic,accessibility,travel,lp9855f,Fairway Colombo - Sri Lanka's First Hotel With Robot Technology,81,81,0,0.0,0.0,28,-3.3322,0.094,0.188,0.525,0.531,0.5,28429,4.2,4,2.1
t7,Long-stay consultant,economic,accessibility,travel,lp655a9e91,Zest Metropole,81,81,0,0.0,0.0,27,-3.2189,0.125,0.219,0.5375,0.656,0.5,21223,4.3,4,2.0
t7,Long-stay consultant,economic,accessibility,travel,lp656d3aa9,Sofia Colombo City Hotel,81,81,0,0.0,0.0,26,-2.6391,0.625,0.531,0.5922,0.594,0.35,23620,4.3,4,2.4
t7,Long-stay consultant,economic,accessibility,travel,lp803e1,Galle Face Hotel,81,81,0,0.0,0.0,25,-3.0445,0.281,0.406,0.8141,0.281,0.4,38531,4.5,5,1.8
t7,Long-stay consultant,economic,accessibility,travel,lpb1537,Shangri-La Colombo,81,81,0,0.0,0.0,24,-3.2581,0.219,0.156,0.9281,0.031,0.4,68781,4.7,5,1.9
t7,Long-stay consultant,economic,accessibility,travel,lp3e58e,The Kingsbury Colombo,81,81,0,0.0,0.0,23,-3.3673,0.062,0.062,0.8766,0.312,0.55,37025,4.2,5,2.2
t7,Long-stay consultant,economic,accessibility,travel,lp30277,Hilton Colombo Residence,81,81,0,0.0,0.0,22,-1.6094,0.812,0.75,0.9062,0.188,0.55,43133,4.4,5,0.9
t7,Long-stay consultant,economic,accessibility,travel,lp67708,Supun Arcade Residency,81,81,0,0.0,0.0,21,-2.9957,0.375,0.344,0.4906,0.719,0.725,20768,3.8,4,5.7
t7,Long-stay consultant,economic,accessibility,travel,lp7c172,Mirage Colombo,81,81,0,0.0,0.0,20,-3.434,0.25,0.031,0.6328,0.75,0.8,20482,3.8,4,6.3
t7,Long-stay consultant,economic,accessibility,travel,lp33ddb,"Taj Samudra, Colombo",81,81,0,0.0,0.0,19,-3.091,0.344,0.312,0.9016,0.156,0.55,43993,4.5,5,1.7
t7,Long-stay consultant,economic,accessibility,travel,lpa0a8a,NH Collection Colombo,81,81,0,0.0,0.0,18,-2.0794,0.656,0.812,0.9594,0.344,0.325,36981,4.6,5,2.0
t7,Long-stay consultant,economic,accessibility,travel,lp1bc0d,Hilton Colombo Hotel,81,81,0,0.0,0.0,17,-3.2958,0.188,0.094,0.8547,0.125,0.475,47767,4.2,5,1.9
t7,Long-stay consultant,economic,accessibility,travel,lp71118,CityRest Fort,81,81,0,0.0,0.0,16,-3.1781,0.156,0.25,0.1922,0.969,0.45,11502,3.5,3,2.0
t7,Long-stay consultant,economic,accessibility,travel,lp43673,Pegasus Reef - A Beach Resort in Colombo,81,81,0,0.0,0.0,15,-3.4657,0.0,0.0,0.5859,0.781,0.95,20121,4.0,4,8.1
t7,Long-stay consultant,economic,accessibility,travel,lpc0df6,Fern Colombo,81,81,25,0.308642,30.86,2,-0.6931,0.938,0.938,0.1422,0.844,0.75,16245,4.0,3,1.8
t7,Long-stay consultant,economic,accessibility,travel,lp6574b103,"Amari Colombo, Sri Lanka",81,81,0,0.0,0.0,14,-2.3026,0.469,0.719,0.8687,0.219,0.4,42203,4.5,5,2.2
t7,Long-stay consultant,economic,accessibility,travel,lp81760,The Steuart by Citrus,81,81,0,0.0,0.0,13,-3.4012,0.031,0.125,0.4266,0.625,0.5,22604,4.2,4,2.2
t7,Long-stay consultant,economic,accessibility,travel,lp67286,Colombo Court Hotel & Spa,81,81,0,0.0,0.0,12,-1.7918,0.781,0.844,0.5938,0.094,0.725,52144,4.5,4,3.3
t7,Long-stay consultant,economic,accessibility,travel,lpc08f9,Morven Hotel Colombo,81,81,0,0.0,0.0,11,-2.7726,0.5,0.5,0.6703,0.688,0.2,21054,4.5,4,2.1
t7,Long-stay consultant,economic,accessibility,travel,lp857b8,Zylan Colombo,81,81,40,0.493827,49.38,1,0.0,0.969,0.969,0.6047,0.438,0.8,34557,4.5,4,2.0
t7,Long-stay consultant,economic,accessibility,travel,lp72a36,Best Western Elyon Colombo,81,81,0,0.0,0.0,10,-2.3979,0.844,0.625,0.5687,0.812,0.875,19568,4.2,4,5.1
t7,Long-stay consultant,economic,accessibility,travel,lp800a1,Nyne Hotels Lake Lodge - Colombo,81,81,0,0.0,0.0,9,-2.4849,0.75,0.656,0.5094,0.25,0.2,39335,4.6,4,1.5
t7,Long-stay consultant,economic,accessibility,travel,lp656d40c7,Sheraton Colombo Hotel,81,81,0,0.0,0.0,8,-2.1972,0.531,0.688,0.7312,0.062,0.4,56627,4.7,5,2.2
t7,Long-stay consultant,economic,accessibility,travel,lp40d3f,Global Towers Hotel & Apartments,81,81,0,0.0,0.0,7,-3.1355,0.312,0.281,0.5375,0.875,0.725,16041,3.5,4,5.6
t7,Long-stay consultant,economic,accessibility,travel,lp5f0e5,Paradise Road Tintagel Colombo,81,81,16,0.197531,19.75,3,-1.0986,0.906,0.906,0.8687,0.0,0.85,96633,4.5,5,1.7
t7,Long-stay consultant,economic,accessibility,travel,lp6e625,Hotel Janaki,81,81,0,0.0,0.0,6,-1.3863,0.875,0.875,0.2188,0.906,0.825,15319,4.0,3,4.2
t7,Long-stay consultant,economic,accessibility,travel,lp76eba,Radisson Hotel Colombo,81,81,0,0.0,0.0,5,-2.9444,0.406,0.375,0.4703,0.562,0.8,27402,4.2,4,5.0
t7,Long-stay consultant,economic,accessibility,travel,lp65589ffb,MaRadha Colombo,81,81,0,0.0,0.0,31,-2.8904,0.562,0.438,0.325,0.406,0.675,35408,4.8,3,3.6
t7,Long-stay consultant,economic,accessibility,travel,lp6f007,Clock Inn Colombo,81,81,0,0.0,0.0,32,-2.5649,0.688,0.562,0.0563,0.938,0.625,13715,3.8,2,3.4
t8,Value-seeking couple,facility,economic,distance,lp102b02,Marino Beach Colombo,90,90,1,0.011111,1.11,4,-2.1972,0.719,0.719,0.9047,0.469,0.625,30177,4.6,5,3.2
t8,Value-seeking couple,facility,economic,distance,lp6557c6e0,Granbell Hotel Colombo,90,90,50,0.555556,55.56,1,0.0,0.969,0.75,0.5422,0.5,0.35,28807,4.6,4,2.3
t8,Value-seeking couple,facility,economic,distance,lp741c5,Cinnamon Red Colombo,90,90,0,0.0,0.0,30,-1.9459,0.781,0.844,0.6266,0.375,0.35,36530,4.5,4,1.9
t8,Value-seeking couple,facility,economic,distance,lp9855f,Fairway Colombo - Sri Lanka's First Hotel With Robot Technology,90,90,0,0.0,0.0,29,-3.0445,0.281,0.125,0.525,0.531,0.5,28429,4.2,4,2.1
t8,Value-seeking couple,facility,economic,distance,lp655a9e91,Zest Metropole,90,90,0,0.0,0.0,28,-3.091,0.25,0.156,0.5375,0.656,0.5,21223,4.3,4,2.0
t8,Value-seeking couple,facility,economic,distance,lp656d3aa9,Sofia Colombo City Hotel,90,90,0,0.0,0.0,27,-1.3863,0.812,0.938,0.5922,0.594,0.35,23620,4.3,4,2.4
t8,Value-seeking couple,facility,economic,distance,lp803e1,Galle Face Hotel,90,90,0,0.0,0.0,26,-2.3026,0.688,0.562,0.8141,0.281,0.4,38531,4.5,5,1.8
t8,Value-seeking couple,facility,economic,distance,lpb1537,Shangri-La Colombo,90,90,0,0.0,0.0,25,-2.7726,0.5,0.438,0.9281,0.031,0.4,68781,4.7,5,1.9
t8,Value-seeking couple,facility,economic,distance,lp3e58e,The Kingsbury Colombo,90,90,0,0.0,0.0,24,-2.9957,0.375,0.281,0.8766,0.312,0.55,37025,4.2,5,2.2
t8,Value-seeking couple,facility,economic,distance,lp30277,Hilton Colombo Residence,90,90,0,0.0,0.0,23,-2.3979,0.656,0.406,0.9062,0.188,0.55,43133,4.4,5,0.9
t8,Value-seeking couple,facility,economic,distance,lp67708,Supun Arcade Residency,90,90,0,0.0,0.0,22,-3.3673,0.094,0.469,0.4906,0.719,0.725,20768,3.8,4,5.7
t8,Value-seeking couple,facility,economic,distance,lp7c172,Mirage Colombo,90,90,0,0.0,0.0,21,-3.434,0.031,0.094,0.6328,0.75,0.8,20482,3.8,4,6.3
t8,Value-seeking couple,facility,economic,distance,lp33ddb,"Taj Samudra, Colombo",90,90,0,0.0,0.0,20,-2.4849,0.625,0.531,0.9016,0.156,0.55,43993,4.5,5,1.7
t8,Value-seeking couple,facility,economic,distance,lpa0a8a,NH Collection Colombo,90,90,0,0.0,0.0,19,-1.6094,0.844,0.875,0.9594,0.344,0.325,36981,4.6,5,2.0
t8,Value-seeking couple,facility,economic,distance,lp1bc0d,Hilton Colombo Hotel,90,90,0,0.0,0.0,18,-2.9444,0.406,0.062,0.8547,0.125,0.475,47767,4.2,5,1.9
t8,Value-seeking couple,facility,economic,distance,lp71118,CityRest Fort,90,90,0,0.0,0.0,17,-3.1355,0.312,0.188,0.1922,0.969,0.45,11502,3.5,3,2.0
t8,Value-seeking couple,facility,economic,distance,lp43673,Pegasus Reef - A Beach Resort in Colombo,90,90,0,0.0,0.0,16,-3.4657,0.0,0.0,0.5859,0.781,0.95,20121,4.0,4,8.1
t8,Value-seeking couple,facility,economic,distance,lpc0df6,Fern Colombo,90,90,0,0.0,0.0,15,-2.8904,0.438,0.281,0.1422,0.844,0.75,16245,4.0,3,1.8
